,0
TCP_seq,40757154232.3482
TCP_ack,5192051300.380796
BOOTP_xid,4899967228.159999
TCP_sport,7643557.468882807
sport_bare,4788922.214907096
dport_bare,2461382.6622987203
TCP_dport,2253139.438740884
UDP_chksum,1584883.9768053896
UDP_sport,708579.2799112395
TCP_chksum,613711.0682823679
IP_id,402421.9686634119
UDP_dport,208342.9992719765
TCP_window,104601.11011836243
DNS_id,52657.64333131941
Ether_type,28653.96978262678
ICMP_chksum,27294.80000005018
ICMP_id,18499.960001868254
UDP_len,9568.580526246586
IP_ttl,1209.9099191636283
IP_tos,848.0009268849423
EAPOL_len,197.68047135104962
sport_class,145.69756979642096
payload_bytes,138.22248270593838
IP_proto,126.62635741616346
IP_len,124.40885324626132
Protocol,115.83109991053144
pck_size,86.93237903162122
DNS_ancount,68.521573878782
TCP_flags,66.5586774707715
LLC_ctrl,63.00000088821855
DNS_nscount,34.52134930599207
dport_class,34.07150781240682
TCP_dataofs,29.7804545668266
DNS_qdcount,27.17135507009339
TCP_options,20.32046684071449
BOOTP_hlen,19.920301792328498
TCP_ACK,16.79229259275014
TCP_RST,13.81475314204854
DNS_aa,13.240848677956151
entropy,13.131904618132873
DNS_qr,12.960727522989398
ICMP_type,8.240000042160181
DHCP_options,7.840207598945848
DNS_rd,6.054707371978024
EAPOL_type,5.5214967536107
IP_options,4.161423332485323
TCP_SYN,4.155393384164152
BOOTP_op,3.8418398794620607
BOOTP_htype,3.321636518598821
BOOTP_sname,3.32150727936395
BOOTP_options,3.320571953963834
BOOTP_file,3.320001286807215
TCP_FIN,2.7351230988108743
TCP_PSH,1.9708859710873845
EAPOL_version,1.9200713216645826
IP_DF,1.6606150339019166
ICMP_seq,1.0400000103859077
IP_flags,0.8039094154338062
BOOTP_secs,0.440325127325946
DNS_arcount,0.44000000344372364
LLC_ssap,0.36
IP_version,0.34162976246898336
IP_ihl,0.2821597475303823
ICMP_code,0.24013379611213415
BOOTP_flags,0.08095472666692162
TCP_urgptr,0.0018625889363598214
ICMP_ts_tx,0.0016861934180288363
DNS_tc,0.001681762323322178
DNS_rcode,0.0012366795041050538
DNS_ad,0.0010213428154590698
LLC_dsap,0.0009520839286846217
ICMP_ptr,0.0008961721438889847
ICMP_length,0.0008736143770439186
ICMP_nexthopmtu,0.0007734497818543962
DNS_z,0.0007487969814048978
TCP_ECE,0.0005173294308185028
IP_frag,0.0003479783817719184
ICMP_ts_rx,0.0
DNS_cd,0.0
DNS_ra,0.0
DNS_opcode,0.0
IP_Z,0.0
DNS_length,0.0
IP_MF,0.0
BOOTP_hops,0.0
TCP_URG,0.0
TCP_reserved,0.0
ICMP_ts_ori,0.0
ICMP_reserved,0.0
TCP_CWR,0.0
0,
1,
2,
3,
4,
5,
6,
7,
8,
9,
