,0
TCP_seq,45239775445.58594
BOOTP_xid,2009770212.918686
TCP_ack,733452900.7944211
TCP_sport,1493629.6479168632
IP_id,1156642.216126311
dport_bare,958804.6821977427
sport_bare,935789.9174354716
TCP_dport,878490.3113203049
Ether_type,94370.79528102383
UDP_sport,80873.71015853845
UDP_dport,80320.9214875317
DNS_id,24657.92279079989
UDP_chksum,24451.085007624475
ICMP_chksum,4882.64000580345
IP_len,3925.2082995561395
payload_bytes,3729.97180492966
pck_size,3381.0505904163665
ICMP_id,2274.2400000000002
EAPOL_len,1805.5255930628555
TCP_chksum,1312.6089713166887
IP_ttl,681.3900742073004
IP_tos,234.88332160569718
TCP_window,230.0244218538747
BOOTP_hlen,224.07725194386217
dport_class,135.13876884897803
DHCP_options,70.69477837309562
IP_DF,63.83164661196006
Protocol,59.7742336712142
EAPOL_type,51.84657742451613
BOOTP_options,37.35556493241879
BOOTP_file,37.3553504281162
BOOTP_sname,37.355219862164894
BOOTP_htype,37.354633568844335
BOOTP_op,36.00083857754883
DNS_ancount,25.883823566929077
LLC_ctrl,21.00002604631678
IP_flags,20.537925328124285
EAPOL_version,17.287189099918265
DNS_nscount,14.480000102166908
TCP_dataofs,13.25723664182949
TCP_PSH,12.683220582423846
DNS_qdcount,5.693920825336727
IP_proto,5.4997289958623625
DNS_aa,4.720484133197897
DNS_qr,4.640849525560638
entropy,2.8284721298715754
UDP_len,2.371756064129495
sport_class,1.8600480380315507
IP_ihl,1.480363669979073
BOOTP_flags,1.4043355659478913
TCP_RST,1.2808185863103216
ICMP_type,1.2807582252996867
IP_options,1.1201188321405484
IP_version,1.0799339374372026
TCP_FIN,0.7386100648458107
DNS_arcount,0.3213334619936994
TCP_flags,0.24549996886114478
ICMP_seq,0.24
LLC_ssap,0.12121774872146954
TCP_ACK,0.06357539918298946
DNS_rd,0.022732578714340253
TCP_SYN,0.007329683030312876
DNS_opcode,0.004185676943879835
TCP_urgptr,0.003898013467450223
BOOTP_hops,0.003745652448493786
DNS_cd,0.0035516208393513438
IP_Z,0.003518310580636952
TCP_options,0.0026483913775442293
IP_MF,0.002451856723986845
TCP_reserved,0.0018730568163078387
DNS_ra,0.0018548373474179258
ICMP_ptr,0.001172668442614544
LLC_dsap,0.0009219805792061164
ICMP_code,0.0006321602421102135
DNS_ad,0.00042710328108697126
ICMP_ts_tx,0.0002011759962728954
DNS_tc,0.00018740296867186812
DNS_rcode,0.0
DNS_z,0.0
DNS_length,0.0
BOOTP_secs,0.0
IP_frag,0.0
TCP_ECE,0.0
TCP_URG,0.0
ICMP_ts_ori,0.0
ICMP_ts_rx,0.0
ICMP_nexthopmtu,0.0
ICMP_length,0.0
ICMP_reserved,0.0
TCP_CWR,0.0
0,
1,
2,
3,
4,
5,
6,
7,
8,
9,
