,0
TCP_ack,90074386448.09444
TCP_seq,66930250641.26648
BOOTP_xid,7050741443.880841
TCP_dport,24468672.237892542
dport_bare,20942899.469816174
sport_bare,5195185.475843211
TCP_sport,4150342.892448957
UDP_chksum,1825846.19996631
UDP_sport,1046189.1433920615
TCP_chksum,1021405.7247704346
IP_id,634463.3248244692
UDP_dport,252060.23423380306
TCP_window,146078.71407630385
DNS_id,59944.96123504253
Ether_type,52398.49341305181
ICMP_chksum,24540.28077005762
ICMP_id,15979.680700548357
UDP_len,11329.86521907066
IP_ttl,1503.931223205573
IP_tos,835.4737363104953
TCP_dataofs,527.97676572067
sport_class,527.5548816410677
dport_class,503.771967623835
EAPOL_len,290.0811211277565
IP_proto,164.22764037416164
payload_bytes,95.64966079615166
TCP_flags,83.0270778238061
DNS_ancount,78.56984114148459
TCP_PSH,73.3768699088593
LLC_ctrl,63.00125833952136
TCP_FIN,57.19496238966235
TCP_ACK,49.49476146930853
DNS_nscount,42.080992589566975
DNS_qdcount,35.20177508693388
entropy,30.013999034559227
TCP_options,29.18162178814772
IP_len,27.744669501480605
BOOTP_hlen,24.960415777807434
TCP_SYN,20.55067146086101
DNS_aa,14.576949574587724
DNS_qr,14.177401654603823
DHCP_options,9.64001530702468
DNS_rd,9.003128273962236
EAPOL_type,8.160505088191048
pck_size,7.354165924629429
ICMP_type,6.640630560463391
TCP_RST,5.042001010668313
BOOTP_op,4.720101335534837
IP_options,4.16189872233334
BOOTP_file,4.161249195289992
BOOTP_options,4.160896143079819
BOOTP_htype,4.160606159866403
BOOTP_sname,4.160190916101008
EAPOL_version,2.8406516509921946
IP_DF,2.2671117976403314
IP_flags,1.1675653222504714
DNS_arcount,1.0800045582486313
ICMP_seq,0.9200000170462467
IP_version,0.6496187493212627
IP_ihl,0.6067959773216919
LLC_ssap,0.3600000000944011
ICMP_code,0.2400676457059839
BOOTP_secs,0.20067729793853623
BOOTP_flags,0.12059015571015139
Protocol,0.04093922875618845
DNS_rcode,0.0017604673797610992
TCP_reserved,0.001252675650713686
DNS_z,0.0007430141462357875
BOOTP_hops,0.0007043504834055581
ICMP_ts_tx,0.0006933925186798917
DNS_ra,0.0005863585566640572
TCP_CWR,0.00044333816892194733
ICMP_ts_ori,0.0001621081434172167
TCP_urgptr,6.480238983103126e-05
DNS_ad,0.0
DNS_tc,0.0
LLC_dsap,0.0
IP_Z,0.0
IP_MF,0.0
IP_frag,0.0
ICMP_ts_rx,0.0
ICMP_ptr,0.0
DNS_cd,0.0
ICMP_reserved,0.0
ICMP_length,0.0
ICMP_nexthopmtu,0.0
DNS_opcode,0.0
TCP_URG,0.0
TCP_ECE,0.0
DNS_length,0.0
0,
1,
2,
3,
4,
5,
6,
7,
8,
9,
