,0
TCP_seq,108010037223.73732
TCP_ack,39187941291.44005
BOOTP_xid,33489166731.834755
UDP_dport,3242339.8645172506
TCP_sport,1866116.8870782251
sport_bare,631366.817655035
TCP_window,609414.9748352364
TCP_chksum,516668.15971756575
UDP_sport,453303.6956869474
IP_id,367657.6213752262
TCP_dport,301152.1208406183
UDP_chksum,260638.94741728978
Ether_type,154644.46654697202
dport_bare,58045.25969757758
DNS_id,41069.91233409154
IP_len,4630.0748237104435
UDP_len,4440.314721181936
payload_bytes,3995.8716446349194
pck_size,3894.641791801257
EAPOL_len,2931.6736479321976
LLC_ctrl,1875.0018431169678
IP_ttl,1462.150662609078
ICMP_id,581.2484200388363
IP_tos,374.52568562746535
ICMP_chksum,88.67646737142464
TCP_dataofs,85.92048708370478
EAPOL_type,83.71381353796544
IP_proto,78.99262027231944
BOOTP_hlen,75.26457390709992
DNS_ancount,53.12263394002558
EAPOL_version,27.039808774167142
DNS_nscount,25.482543435240974
DHCP_options,24.837703808712654
TCP_flags,24.394074545550264
TCP_PSH,21.784368299365806
TCP_ACK,19.818203440648254
TCP_options,19.23745637340055
TCP_FIN,15.37543166047287
BOOTP_file,12.54707417829678
BOOTP_sname,12.545849207982652
BOOTP_options,12.545258623482635
BOOTP_htype,12.544370239386241
BOOTP_op,11.712381196992606
LLC_ssap,10.718070129703113
DNS_aa,10.484089417726839
DNS_qr,10.243137777738436
entropy,9.595541851441602
sport_class,7.756717396739994
DNS_rd,6.457961877054068
ICMP_code,4.806624263693298
IP_ihl,4.718932483906217
IP_version,3.454855103496692
DNS_qdcount,2.9502955334041205
IP_options,2.9209815983550977
TCP_RST,2.721965798281695
ICMP_type,1.8867633127593617
TCP_SYN,1.4319841803612812
BOOTP_flags,1.1231871359950631
IP_flags,1.0091541456494515
IP_DF,0.6915597868774139
ICMP_seq,0.6801510840077447
DNS_arcount,0.4401077305381064
Protocol,0.3426383466616951
BOOTP_secs,0.16105770366643887
dport_class,0.0798004288383587
ICMP_reserved,0.002886773181237978
TCP_CWR,0.0018136279150159362
TCP_urgptr,0.0013328605881894884
DNS_length,0.001186396981926796
DNS_tc,0.0011335435145693462
DNS_opcode,0.0009420673287823811
LLC_dsap,0.0008088494518781464
DNS_rcode,0.0003038860694172252
DNS_ra,0.00022013551633004447
ICMP_ts_tx,0.00015903865115429738
TCP_reserved,0.00015657480317760042
IP_MF,6.056058536985098e-05
DNS_z,4.322352221325376e-05
TCP_URG,0.0
ICMP_nexthopmtu,0.0
ICMP_length,0.0
DNS_cd,0.0
BOOTP_hops,0.0
ICMP_ptr,0.0
DNS_ad,0.0
ICMP_ts_rx,0.0
ICMP_ts_ori,0.0
IP_frag,0.0
IP_Z,0.0
TCP_ECE,0.0
0,
1,
2,
3,
4,
5,
6,
7,
8,
9,
