,0
TCP_seq,46177470068.76084
TCP_ack,45712386863.359055
BOOTP_xid,29712683809.549004
UDP_dport,4219273.42543653
TCP_sport,2204148.0292652315
UDP_sport,1248303.9721129932
IP_id,666022.635691906
UDP_chksum,663834.6648101866
TCP_window,634203.3943645207
TCP_chksum,612249.4484374368
sport_bare,413850.39347857446
dport_bare,237438.13961244267
TCP_dport,176967.15636345907
Ether_type,114226.09416091775
DNS_id,55930.625810282225
ICMP_id,19450.640022585634
UDP_len,5839.187740232884
IP_len,3405.0291738017813
payload_bytes,2894.431199946399
pck_size,2807.6200682377566
ICMP_chksum,2762.758691021555
EAPOL_len,2451.1217917506156
IP_ttl,1633.8846678763227
LLC_ctrl,1555.0777509835743
IP_tos,392.3049097277561
IP_proto,89.83038987216516
BOOTP_hlen,80.85046628341401
TCP_dataofs,74.1124980304008
EAPOL_type,71.60100306983146
DNS_ancount,59.76346445233761
DNS_nscount,35.96034726420861
DHCP_options,24.3143735967021
EAPOL_version,22.79441506229283
TCP_flags,21.887418353788807
TCP_FIN,20.514260295762092
TCP_PSH,20.034740482442935
TCP_ACK,19.262254028508742
TCP_options,18.791381457983086
sport_class,15.090223325534705
BOOTP_options,13.477696703266849
BOOTP_file,13.475768058960858
BOOTP_htype,13.47552997752446
BOOTP_sname,13.475392902636102
BOOTP_op,12.076944285636227
DNS_aa,11.802176350900968
DNS_qr,11.682614764048234
LLC_ssap,8.887292755296093
dport_class,8.193915823491714
DNS_qdcount,7.833858348842083
ICMP_code,6.725345788601859
Protocol,5.934799258124198
entropy,5.095295893733246
DNS_rd,3.8481136684773154
IP_ihl,3.661748647735771
TCP_RST,3.5609904531384453
IP_options,3.401889055392483
ICMP_type,2.8457469852791304
IP_version,2.6228231562152517
BOOTP_flags,1.094061872892932
ICMP_seq,0.9600535402086177
TCP_SYN,0.7702875698648073
IP_flags,0.7122569360453646
IP_DF,0.4445766491578266
DNS_arcount,0.36204853168837753
BOOTP_secs,0.16002877454132167
ICMP_length,0.00414297756565557
ICMP_ptr,0.0031809008131398198
TCP_urgptr,0.0017193798374915414
TCP_URG,0.0015900758376943824
DNS_length,0.0011975986272387829
ICMP_ts_rx,0.0011668857447585945
DNS_tc,0.0010710296002484632
DNS_cd,0.0010318291172683458
ICMP_nexthopmtu,0.000827995548983107
DNS_ra,0.0007698773619280175
TCP_reserved,0.0006791953343409096
DNS_z,0.00057658593263471
TCP_CWR,0.0004240399989361432
DNS_ad,0.0003337333693577138
DNS_rcode,0.0002658899710749063
ICMP_ts_ori,0.0
TCP_ECE,0.0
IP_frag,0.0
DNS_opcode,0.0
IP_MF,0.0
IP_Z,0.0
ICMP_ts_tx,0.0
ICMP_reserved,0.0
LLC_dsap,0.0
BOOTP_hops,0.0
0,
1,
2,
3,
4,
5,
6,
7,
8,
9,
