,0
BOOTP_xid,1906030014.0358548
TCP_ack,451583561.9339601
TCP_seq,323624939.49990165
TCP_sport,2529055.296888479
TCP_dport,2514033.3313713553
dport_bare,2333925.650377747
sport_bare,1803188.3294310938
TCP_window,102894.63647691434
DNS_id,60381.71095147236
UDP_sport,21964.062199943048
ICMP_chksum,19152.08001506923
ICMP_id,13316.16004192238
Ether_type,11895.426483422965
payload_bytes,8336.278618940696
pck_size,7207.2891127872335
IP_id,7179.989586123341
IP_len,7036.7698639172495
UDP_dport,6139.075121824954
UDP_chksum,5629.913292264731
TCP_chksum,1051.0891017328615
IP_tos,528.004720829634
UDP_len,469.3886783237128
IP_ttl,146.9491540245208
dport_class,117.28461917367856
DNS_ancount,90.47860256186505
DNS_nscount,78.8078884838829
EAPOL_len,47.8947851841868
sport_class,46.01141110958101
LLC_ctrl,44.80007595163671
entropy,26.447781121960325
DNS_qdcount,25.594935962806552
TCP_dataofs,18.9059877219492
TCP_PSH,9.233603769791259
TCP_FIN,6.15946880261801
TCP_SYN,5.737355334129861
ICMP_type,5.360046064257792
DNS_qr,5.32198787585883
DNS_aa,4.902727209548307
TCP_RST,3.889036092894486
IP_options,3.2133224145284203
DNS_rd,2.582093306938074
EAPOL_type,1.5797658127987775
BOOTP_hlen,1.1169987097740786
IP_DF,1.102942339963613
DHCP_options,1.0712563878608725
DNS_arcount,0.640042306966665
EAPOL_version,0.608476780543995
BOOTP_secs,0.6000496730128161
ICMP_seq,0.5201982801144673
IP_flags,0.4640569374790694
Protocol,0.40136211698198576
BOOTP_op,0.37515550956681937
LLC_ssap,0.25606666742244444
IP_ihl,0.21993261136171452
BOOTP_file,0.18705939542018352
BOOTP_htype,0.18673996136480303
BOOTP_sname,0.1863474256528278
BOOTP_options,0.1861578966693723
IP_version,0.09853112109614613
ICMP_code,0.081218166242657
TCP_flags,0.006829022515020612
TCP_options,0.0034645098901085135
ICMP_reserved,0.002264610813014767
BOOTP_flags,0.002102336276051845
IP_proto,0.002079353094925657
DNS_rcode,0.002060154111504675
ICMP_ptr,0.0014603179271492905
TCP_ACK,0.0013122271781105376
LLC_dsap,0.001255900870714699
IP_Z,0.0012071525452090337
DNS_opcode,0.0009715182884006413
ICMP_ts_rx,0.0008144529592313265
TCP_urgptr,0.0007763515458855674
DNS_ra,0.0007649300392814085
ICMP_length,0.000534921280890166
ICMP_ts_tx,0.00031990918332902574
DNS_length,0.0002739395508029596
DNS_tc,0.00025689718357813085
BOOTP_hops,0.00014232492555482645
DNS_cd,8.065343440905037e-05
DNS_ad,0.0
DNS_z,0.0
ICMP_ts_ori,0.0
ICMP_nexthopmtu,0.0
IP_frag,0.0
IP_MF,0.0
TCP_reserved,0.0
TCP_URG,0.0
TCP_ECE,0.0
TCP_CWR,0.0
0,
1,
2,
3,
4,
5,
6,
7,
8,
9,
