,0
TCP_seq,247964464373.27777
TCP_ack,227697754638.31152
BOOTP_xid,17326718958.073242
UDP_chksum,7738138.998117445
UDP_dport,7495076.263015467
IP_id,3827067.4164634137
TCP_chksum,3792972.2784819403
TCP_sport,2895089.6828680425
UDP_sport,2223949.416952866
TCP_dport,2049959.8396293581
TCP_window,1079138.9159990666
sport_bare,303734.6349069505
DNS_id,44479.20254087102
ICMP_chksum,23820.80175665761
UDP_len,17380.252023946767
ICMP_id,13921.000805620712
Ether_type,13534.454806376842
IP_tos,12454.567156953726
dport_bare,11385.457272331496
IP_len,2255.171415213189
pck_size,2097.430262744228
payload_bytes,1362.501047473326
TCP_dataofs,840.2010873870116
EAPOL_len,638.8835897775697
IP_proto,431.7294571745505
TCP_flags,258.5714390897225
TCP_options,117.23319429273477
TCP_ACK,104.79348042542692
DNS_ancount,98.15949718987548
entropy,85.68018968149896
Protocol,67.79714607559951
IP_options,65.44921511538362
TCP_PSH,32.92657886113404
BOOTP_hlen,20.967519826217586
EAPOL_type,18.255060420430727
TCP_SYN,15.763609311699758
LLC_ctrl,14.000064463859573
DNS_qr,12.797069770616352
DNS_aa,12.406736107519707
DNS_qdcount,11.38177168604834
TCP_FIN,11.083176676157848
sport_class,7.5445994475427485
DNS_nscount,6.886419606777532
DNS_rd,6.883690953751634
ICMP_type,6.520239522723029
DHCP_options,5.957257439215111
EAPOL_version,5.391172942808278
dport_class,4.36112319866423
BOOTP_htype,3.4950184967987363
BOOTP_file,3.4949438267681914
BOOTP_options,3.494801488659011
BOOTP_sname,3.494723851360187
TCP_RST,3.2000528247954114
BOOTP_op,2.9799802358287035
ICMP_seq,1.120127998114111
BOOTP_secs,0.40045698344676045
DNS_arcount,0.28080704290646447
IP_version,0.1649040476832142
LLC_ssap,0.08004681776260342
IP_ttl,0.07858911111800373
IP_ihl,0.0729389450490794
ICMP_code,0.04065025260549035
IP_DF,0.03567331361553231
BOOTP_flags,0.02855250209461314
IP_flags,0.005384228314710476
TCP_ECE,0.002157867422188431
DNS_tc,0.0017970233947407488
DNS_z,0.001743563655432434
ICMP_nexthopmtu,0.000786834448786411
BOOTP_hops,0.0004937028359419116
TCP_urgptr,0.0003907068180338813
DNS_ra,0.00028033782037556465
TCP_URG,0.00012962022585716326
TCP_CWR,4.976664336664438e-05
DNS_rcode,0.0
DNS_cd,0.0
IP_Z,0.0
DNS_ad,0.0
DNS_opcode,0.0
IP_MF,0.0
DNS_length,0.0
IP_frag,0.0
ICMP_ts_ori,0.0
ICMP_ts_rx,0.0
TCP_reserved,0.0
ICMP_ts_tx,0.0
ICMP_ptr,0.0
ICMP_reserved,0.0
LLC_dsap,0.0
ICMP_length,0.0
0,
1,
2,
3,
4,
5,
6,
7,
8,
9,
