,0
TCP_ack,2775079218.4887443
TCP_seq,2391823314.312251
BOOTP_xid,882802419.3477867
TCP_dport,3137537.5363053256
dport_bare,2686653.113987758
sport_bare,1291512.6373754102
TCP_sport,1212374.9383332413
UDP_dport,116540.42204372356
UDP_sport,116309.49358871634
TCP_window,83913.5788895853
Ether_type,75446.29204992086
DNS_id,33572.82857561796
ICMP_chksum,9982.32000351034
IP_id,8204.029904023746
UDP_chksum,6367.6959629423045
TCP_chksum,4166.78264248841
ICMP_id,4108.52077914698
EAPOL_len,1472.3524265617652
IP_ttl,845.2642315357296
IP_tos,415.3633209101046
UDP_len,259.79959728324286
IP_len,187.00750388544662
payload_bytes,155.39399871075602
pck_size,108.42870273110552
EAPOL_type,43.67664911097792
dport_class,39.31520937266809
DNS_ancount,34.72108587970775
BOOTP_hlen,34.356739648810006
sport_class,22.14108973501767
LLC_ctrl,21.000250365591825
DNS_nscount,17.52253657535741
EAPOL_version,14.560523896613649
Protocol,10.247428568558473
DHCP_options,9.684447182085686
TCP_dataofs,7.406769621829602
DNS_aa,6.801620319276628
DNS_qr,6.721163596765933
TCP_FIN,6.483757494674189
BOOTP_sname,5.72714310970607
BOOTP_file,5.726617948189541
BOOTP_options,5.726617042512148
BOOTP_htype,5.72624066799995
BOOTP_op,4.484763391142424
TCP_SYN,4.442796161107666
IP_proto,4.320348817431953
TCP_RST,3.7542925293749803
DNS_qdcount,3.081384216787475
ICMP_type,2.8800239579891143
TCP_PSH,2.574505468586877
DNS_rd,2.3002313985408596
IP_options,1.8816652390080026
TCP_flags,1.4713120143594414
IP_ihl,1.1448507895072042
IP_version,0.7943907188167483
BOOTP_secs,0.4010278426502435
ICMP_seq,0.361016494966189
DNS_arcount,0.32078091530726416
entropy,0.2985619534535263
IP_flags,0.22031944504146686
IP_DF,0.13711897510346566
LLC_ssap,0.12105554643212149
BOOTP_flags,0.10290205837291277
TCP_options,0.03350555050974181
TCP_ACK,0.005331164244212423
IP_MF,0.0032174379096613914
DNS_ad,0.0018638798587827243
TCP_CWR,0.001532670991906404
ICMP_ts_ori,0.0010445004308728967
DNS_cd,0.0009535390054606352
DNS_rcode,0.0009286225128447012
TCP_urgptr,0.0008714032122248416
DNS_ra,0.000689992181072796
TCP_ECE,0.0006422024303487928
DNS_tc,0.00036564686642148736
TCP_URG,0.00019277541496670603
DNS_opcode,0.0
IP_Z,0.0
TCP_reserved,0.0
LLC_dsap,0.0
ICMP_reserved,0.0
ICMP_ptr,0.0
ICMP_ts_rx,0.0
ICMP_ts_tx,0.0
IP_frag,0.0
BOOTP_hops,0.0
ICMP_code,0.0
ICMP_length,0.0
DNS_z,0.0
DNS_length,0.0
ICMP_nexthopmtu,0.0
0,
1,
2,
3,
4,
5,
6,
7,
8,
9,
