,0
TCP_ack,287083814.35418534
TCP_seq,183501909.06447327
BOOTP_xid,9800372.49108689
sport_bare,2611491.8699612566
TCP_sport,1899115.0257771208
ICMP_chksum,943141.7889942661
dport_bare,786462.6034681392
UDP_sport,718540.9948718856
TCP_dport,650790.9422951648
ICMP_id,337760.9835742087
DNS_id,187654.53807402373
UDP_chksum,168857.90014137275
UDP_dport,154247.68393042608
payload_bytes,112708.9584102134
IP_len,94789.0850085345
pck_size,94016.066799219
TCP_chksum,29489.012788947945
TCP_window,16369.299177583225
IP_id,11907.80730877267
IP_ttl,2374.10352184766
Ether_type,958.2263654084851
entropy,216.94271670378959
ICMP_type,160.8880283484863
UDP_len,155.45866158059474
dport_class,80.83255941648905
DNS_ancount,71.40384699390732
IP_tos,70.55506273259726
Protocol,45.03432990073856
sport_class,44.72459308940407
DNS_nscount,37.08147184719699
EAPOL_len,25.181357204009267
IP_proto,21.502863574268517
DNS_qdcount,19.69355228164976
ICMP_seq,17.06957796874329
DNS_aa,13.36293506468563
DNS_qr,13.082645891817771
TCP_dataofs,12.172468876306514
TCP_FIN,8.466827358725173
TCP_PSH,3.666234806229498
TCP_options,1.0150244153012882
DNS_arcount,0.9202748272723372
BOOTP_hlen,0.9008656703590313
IP_DF,0.7201726166621883
TCP_SYN,0.6874466741638938
EAPOL_type,0.6316537416567607
BOOTP_secs,0.600060955768213
DNS_rd,0.555176118518735
LLC_ctrl,0.5388440312632617
IP_options,0.3167302954508477
IP_flags,0.26105545890195814
BOOTP_op,0.25661518632203395
ICMP_code,0.24114119377870163
DHCP_options,0.23348060669352821
BOOTP_file,0.15090575993844274
BOOTP_options,0.15060944096734868
BOOTP_htype,0.15053827107405227
BOOTP_sname,0.15018908468299275
EAPOL_version,0.14682084357310268
TCP_flags,0.027346509348563863
TCP_RST,0.01505013019524111
IP_version,0.012205099184171586
BOOTP_flags,0.008764528120456198
TCP_ACK,0.0087542281712082
IP_ihl,0.00784719599057844
LLC_ssap,0.0032352133964549112
ICMP_ts_rx,0.002106440535550369
TCP_reserved,0.00171975901884458
ICMP_reserved,0.0013300636798251886
TCP_URG,0.0013048223153732663
TCP_CWR,0.0012408590823158039
IP_Z,0.0007549871536230435
DNS_cd,0.0005014646008447143
DNS_length,0.000315223218360805
ICMP_ts_tx,0.00019817474069266927
DNS_ad,0.00011892370530514063
IP_frag,0.0
LLC_dsap,0.0
ICMP_length,0.0
ICMP_nexthopmtu,0.0
ICMP_ts_ori,0.0
TCP_ECE,0.0
TCP_urgptr,0.0
DNS_ra,0.0
BOOTP_hops,0.0
DNS_z,0.0
IP_MF,0.0
DNS_opcode,0.0
DNS_tc,0.0
DNS_rcode,0.0
ICMP_ptr,0.0
0,
1,
2,
3,
4,
5,
6,
7,
8,
9,
