Dataset,T,CV,ML_algorithm,Acc,b_Acc,Precision, Recall , F1-score, kappa ,tra-Time,test-Time,total-Time,Al-Time
Withings,0,1,DT,0.993993993993994,0.98941647597254,0.98941647597254,0.98941647597254,0.98941647597254,0.97883295194508,0.006980895996094,0.000998020172119,0.007978916168213,0
Withings,0,2,DT,1.0,1.0,1.0,1.0,1.0,1.0,0.006161212921143,0.001368045806885,0.007529258728027,0
Withings,0,3,DT,0.996996996996997,0.998175182481752,0.991666666666667,0.998175182481752,0.994884242545281,0.989768642271177,0.006283044815063,0.001034259796143,0.007317304611206,0
Withings,0,4,DT,1.0,1.0,1.0,1.0,1.0,1.0,0.006371021270752,0.0,0.006371021270752,0
Withings,0,5,DT,0.996996996996997,0.998181818181818,0.991525423728814,0.998181818181818,0.99481574891411,0.989631659245882,0.005982875823975,0.0,0.005982875823975,0
Withings,0,6,DT,0.996996996996997,0.988888888888889,0.998269896193772,0.988888888888889,0.993515471345394,0.987031195233088,0.006229877471924,0.001039505004883,0.007269382476807,0
Withings,0,7,DT,0.987987987987988,0.969230769230769,0.99264705882353,0.969230769230769,0.98042328042328,0.960855765839897,0.006245374679565,0.0,0.006245374679565,0
Withings,0,8,DT,1.0,1.0,1.0,1.0,1.0,1.0,0.006375789642334,0.001063108444214,0.007438898086548,0
Withings,0,9,DT,1.0,1.0,1.0,1.0,1.0,1.0,0.006549119949341,0.001055002212524,0.007604122161865,0
Withings,0,10,DT,1.0,1.0,1.0,1.0,1.0,1.0,0.007286071777344,0.0,0.007286071777344,0
