Dataset,T,CV,ML_algorithm,Acc,b_Acc,Precision, Recall , F1-score, kappa ,tra-Time,test-Time,total-Time,Al-Time
TP-LinkPlugHS100,0,1,DT,0.977777777777778,0.959098327213382,0.965492277992278,0.959098327213382,0.962256722753804,0.92451473759885,0.011966466903687,0.0,0.011966466903687,0
TP-LinkPlugHS100,0,2,DT,0.987301587301587,0.984156820622986,0.968694295900178,0.984156820622986,0.97622641509434,0.952456418383518,0.012522220611572,0.0,0.012522220611572,0
TP-LinkPlugHS100,0,3,DT,0.980952380952381,0.977377165075999,0.967732625259755,0.977377165075999,0.972448979591837,0.944901171943327,0.011567354202271,0.0,0.011567354202271,0
TP-LinkPlugHS100,0,4,DT,0.984126984126984,0.990671641791045,0.951923076923077,0.990671641791045,0.970039376819038,0.940107236566909,0.012517213821411,0.0,0.012517213821411,0
TP-LinkPlugHS100,0,5,DT,0.984076433121019,0.967680840664712,0.984095364573452,0.967680840664712,0.97561013499868,0.951227089158124,0.011780023574829,0.000997304916382,0.012777328491211,0
TP-LinkPlugHS100,0,6,DT,0.990445859872612,0.984418767507003,0.974899167596327,0.984418767507003,0.979590510237244,0.959181904844441,0.010844945907593,0.00105094909668,0.011895895004272,0
TP-LinkPlugHS100,0,7,DT,0.971337579617834,0.95619727449708,0.933115132845591,0.95619727449708,0.944188802211909,0.88839744096043,0.013861656188965,0.0,0.013861656188965,0
TP-LinkPlugHS100,0,8,DT,0.977707006369427,0.956088626820334,0.9468662464986,0.956088626820334,0.951409306952581,0.902820762224777,0.010948896408081,0.0,0.010948896408081,0
TP-LinkPlugHS100,0,9,DT,0.987261146496815,0.985874424933584,0.974198444317966,0.985874424933584,0.979902713773682,0.959808,0.010660648345947,0.001071691513062,0.011732339859009,0
TP-LinkPlugHS100,0,10,DT,0.993630573248408,0.996268656716418,0.979166666666667,0.996268656716418,0.98748904295163,0.974980079681275,0.011117458343506,0.0,0.011117458343506,0
