Dataset,T,CV,ML_algorithm,Acc,b_Acc,Precision, Recall , F1-score, kappa ,tra-Time,test-Time,total-Time,Al-Time
EdimaxPlug1101W,0,1,DT,0.970260223048327,0.946572789397391,0.953713444140543,0.946572789397391,0.950092764378479,0.900187843510123,0.028067111968994,0.000997543334961,0.029064655303955,0
EdimaxPlug1101W,0,2,DT,0.983271375464684,0.959714369272763,0.980745214975661,0.959714369272763,0.969843612787504,0.939696614940095,0.026086330413818,0.001004934310913,0.027091264724731,0
EdimaxPlug1101W,0,3,DT,0.979553903345725,0.96791376176342,0.964292237442922,0.96791376176342,0.966090429341691,0.932181247278311,0.025327205657959,0.001038789749146,0.026365995407104,0
EdimaxPlug1101W,0,4,DT,0.985130111524164,0.991051454138702,0.95959595959596,0.991051454138702,0.974432695734822,0.94888482458849,0.026339530944824,0.00100564956665,0.027345180511475,0
EdimaxPlug1101W,0,5,DT,0.975836431226766,0.968171183466563,0.94907310003039,0.968171183466563,0.95828039345514,0.9165732280459,0.029780626296997,0.001065015792847,0.030845642089844,0
EdimaxPlug1101W,0,6,DT,0.979553903345725,0.98232594182165,0.937177513034552,0.98232594182165,0.958093457679208,0.916234961075725,0.027135372161865,0.000997543334961,0.028132915496826,0
EdimaxPlug1101W,0,7,DT,0.981378026070764,0.969567959634185,0.960681689269324,0.969567959634185,0.96505726184279,0.930116342625127,0.02693510055542,0.001005411148071,0.027940511703491,0
EdimaxPlug1101W,0,8,DT,0.981378026070764,0.965130759651308,0.972563261480787,0.965130759651308,0.968795035098322,0.937591520814448,0.028449296951294,0.0,0.028449296951294,0
EdimaxPlug1101W,0,9,DT,0.972067039106145,0.9650232840656,0.937580376280067,0.9650232840656,0.950598885025115,0.901227452759623,0.025507211685181,0.001099348068237,0.026606559753418,0
EdimaxPlug1101W,0,10,DT,0.983240223463687,0.984997264770241,0.952911877394636,0.984997264770241,0.968092480969703,0.936205599334732,0.028619289398193,0.0,0.028619289398193,0
