Dataset,T,CV,ML_algorithm,Acc,b_Acc,Precision, Recall , F1-score, kappa ,tra-Time,test-Time,total-Time,Al-Time
TP-LinkPlugHS100,0,1,DT,0.99047619047619,0.994604316546763,0.9625,0.994604316546763,0.977807003123459,0.955623385771308,0.013443231582642,0.000998258590698,0.01444149017334,0
TP-LinkPlugHS100,0,2,DT,0.987301587301587,0.975421348314607,0.975421348314607,0.975421348314607,0.975421348314607,0.950842696629214,0.012532472610474,0.0,0.012532472610474,0
TP-LinkPlugHS100,0,3,DT,0.987301587301587,0.978867570105998,0.978867570105998,0.978867570105998,0.978867570105998,0.957735140211995,0.012188911437988,0.0,0.012188911437988,0
TP-LinkPlugHS100,0,4,DT,0.974603174603175,0.972222222222222,0.951191622532499,0.972222222222222,0.961230769230769,0.922480620155039,0.011945009231567,0.0,0.011945009231567,0
TP-LinkPlugHS100,0,5,DT,0.984076433121019,0.964990601503759,0.973105426727229,0.964990601503759,0.968993779006616,0.937988782684256,0.01158595085144,0.0,0.01158595085144,0
TP-LinkPlugHS100,0,6,DT,0.980891719745223,0.96475,0.975934459805428,0.96475,0.970214380572946,0.940432528139623,0.011272430419922,0.001201152801514,0.012473583221436,0
TP-LinkPlugHS100,0,7,DT,0.996815286624204,0.988372093023256,0.998161764705882,0.988372093023256,0.993196836745748,0.98639396828148,0.012255907058716,0.0,0.012255907058716,0
TP-LinkPlugHS100,0,8,DT,0.977707006369427,0.970530303030303,0.948998771054724,0.970530303030303,0.959352750809062,0.91871902965757,0.011539220809937,0.0,0.011539220809937,0
TP-LinkPlugHS100,0,9,DT,0.980891719745223,0.973469240222656,0.95977535977536,0.973469240222656,0.966452991452992,0.932910761341785,0.011257171630859,0.001005172729492,0.012262344360352,0
TP-LinkPlugHS100,0,10,DT,0.987261146496815,0.979396325459318,0.979396325459318,0.979396325459318,0.979396325459318,0.958792650918635,0.011297225952148,0.0,0.011297225952148,0
