Dataset,T,CV,ML_algorithm,Acc,b_Acc,Precision, Recall , F1-score, kappa ,tra-Time,test-Time,total-Time,Al-Time
Lightify,0,1,DT,0.99,0.979107783973722,0.986352357320099,0.979107783973722,0.982683982683983,0.965368631676158,0.01011848449707,0.0,0.01011848449707,0
Lightify,0,2,DT,0.991666666666667,0.979993474866584,0.984909125153028,0.979993474866584,0.982433025911287,0.964866257553755,0.010339736938477,0.0,0.010339736938477,0
Lightify,0,3,DT,0.998333333333333,0.995283018867924,0.998989898989899,0.995283018867924,0.997124770580652,0.994249568717654,0.011366367340088,0.001038551330566,0.012404918670654,0
Lightify,0,4,DT,0.996666666666667,0.994139594850657,0.994139594850657,0.994139594850657,0.994139594850657,0.988279189701315,0.011774778366089,0.0010085105896,0.012783288955688,0
Lightify,0,5,DT,0.99,0.984730113636364,0.975816993464052,0.984730113636364,0.98021064667209,0.96042216358839,0.010183811187744,0.00100564956665,0.011189460754395,0
Lightify,0,6,DT,0.995,0.985981308411215,0.996975806451613,0.985981308411215,0.991374311741958,0.982749367476808,0.010283470153809,0.001023530960083,0.011307001113892,0
Lightify,0,7,DT,0.996666666666667,0.990566037735849,0.997983870967742,0.990566037735849,0.994227994227994,0.988456210558719,0.012410163879395,0.0,0.012410163879395,0
Lightify,0,8,DT,0.998333333333333,0.998997995991984,0.995098039215686,0.998997995991984,0.997035441299267,0.994070911893751,0.010461330413818,0.0,0.010461330413818,0
Lightify,0,9,DT,0.993333333333333,0.984290101582802,0.992,0.984290101582802,0.988095001884958,0.976190476190476,0.011656999588013,0.0,0.011656999588013,0
Lightify,0,10,DT,0.993333333333333,0.991909911374909,0.984,0.991909911374909,0.987902981914958,0.975806451612903,0.010446071624756,0.001412630081177,0.011858701705933,0
