Dataset,T,CV,ML_algorithm,Acc,b_Acc,Precision, Recall , F1-score, kappa ,tra-Time,test-Time,total-Time,Al-Time
EdnetGateway,0,1,DT,0.99390243902439,0.996415770609319,0.980392156862745,0.996415770609319,0.988201438848921,0.976404575210417,0.006460189819336,0.0,0.006460189819336,0
EdnetGateway,0,2,DT,0.990853658536585,0.994565217391304,0.972727272727273,0.994565217391304,0.983249067974056,0.966503267973856,0.006213665008545,0.000996589660645,0.007210254669189,0
EdnetGateway,0,3,DT,0.990853658536585,0.980611121900693,0.987394957983193,0.980611121900693,0.983963232777588,0.967926988265971,0.006348848342896,0.0,0.006348848342896,0
EdnetGateway,0,4,DT,0.981707317073171,0.971547536433033,0.971547536433033,0.971547536433033,0.971547536433033,0.943095072866065,0.006437540054321,0.0,0.006437540054321,0
EdnetGateway,0,5,DT,0.984756097560976,0.974976994407872,0.967530657748049,0.974976994407872,0.97120735967977,0.942415730337079,0.006334543228149,0.001037120819092,0.007371664047241,0
EdnetGateway,0,6,DT,0.984756097560976,0.983718487394958,0.964242958855775,0.983718487394958,0.973639797476493,0.947287220365132,0.00628137588501,0.001039743423462,0.007321119308472,0
EdnetGateway,0,7,DT,0.981651376146789,0.957790626902008,0.98208563004743,0.957790626902008,0.96938202247191,0.938779331003495,0.006352186203003,0.0,0.006352186203003,0
EdnetGateway,0,8,DT,0.975535168195719,0.962574025616306,0.949030748663102,0.962574025616306,0.955636955636956,0.911279929458048,0.007477045059204,0.0,0.007477045059204,0
EdnetGateway,0,9,DT,0.996941896024465,0.990566037735849,0.998181818181818,0.990566037735849,0.994327348425709,0.988654893661312,0.007331132888794,0.000997066497803,0.008328199386597,0
EdnetGateway,0,10,DT,0.990825688073394,0.985790273556231,0.977374551971326,0.985790273556231,0.98152716316731,0.963055022031409,0.007422924041748,0.0,0.007422924041748,0
