Dataset,T,CV,ML_algorithm,Acc,b_Acc,Precision, Recall , F1-score, kappa ,tra-Time,test-Time,total-Time,Al-Time
EdimaxPlug1101W,0,1,DT,0.975836431226766,0.960202223500096,0.956385885707497,0.960202223500096,0.95828039345514,0.916561284626948,0.026334524154663,0.001037120819092,0.027371644973755,0
EdimaxPlug1101W,0,2,DT,0.977695167286245,0.960664846948723,0.960664846948723,0.960664846948723,0.960664846948723,0.921329693897446,0.025784969329834,0.001524925231934,0.027309894561768,0
EdimaxPlug1101W,0,3,DT,0.977695167286245,0.976309921962096,0.939648075735748,0.976309921962096,0.95683568677792,0.913708297690334,0.025499105453491,0.001035451889038,0.026534557342529,0
EdimaxPlug1101W,0,4,DT,0.975836431226766,0.961707746478873,0.964776251661498,0.961707746478873,0.963231853810608,0.926464094206708,0.025523900985718,0.00100040435791,0.026524305343628,0
EdimaxPlug1101W,0,5,DT,0.975836431226766,0.967954863928018,0.948600113122172,0.967954863928018,0.957929055659486,0.915870762864773,0.029919385910034,0.0,0.029919385910034,0
EdimaxPlug1101W,0,6,DT,0.975836431226766,0.958855677944615,0.944541484716157,0.958855677944615,0.951525820782767,0.903057688575943,0.025954723358154,0.0,0.025954723358154,0
EdimaxPlug1101W,0,7,DT,0.968342644320298,0.944517338331771,0.94812925170068,0.944517338331771,0.946310422094535,0.892621475704859,0.027095079421997,0.0,0.027095079421997,0
EdimaxPlug1101W,0,8,DT,0.986964618249534,0.98391439909297,0.972464369724644,0.98391439909297,0.978069484554126,0.956141272008121,0.027550458908081,0.0,0.027550458908081,0
EdimaxPlug1101W,0,9,DT,0.985102420856611,0.981720208322591,0.964429530201342,0.981720208322591,0.972818384288318,0.945642271484968,0.030144691467285,0.0,0.030144691467285,0
EdimaxPlug1101W,0,10,DT,0.97951582867784,0.976603094000945,0.94156181619256,0.976603094000945,0.958080517766281,0.916190178913466,0.031482696533203,0.001038312911987,0.03252100944519,0
