Dataset,T,CV,ML_algorithm,Acc,b_Acc,Precision, Recall , F1-score, kappa ,tra-Time,test-Time,total-Time,Al-Time
IKettle2,0,1,DT,0.971830985915493,0.982758620689655,0.933333333333333,0.982758620689655,0.955513784461153,0.911138923654568,0.001994132995605,0.000997543334961,0.002991676330566,0
IKettle2,0,2,DT,0.971830985915493,0.928571428571429,0.983050847457627,0.928571428571429,0.952917771883289,0.905960264900662,0.00304102897644,0.000997304916382,0.004038333892822,0
IKettle2,0,3,DT,0.971428571428571,0.9,0.983870967741936,0.9,0.936247723132969,0.872727272727273,0.00199556350708,0.00099778175354,0.00299334526062,0
IKettle2,0,4,DT,0.985714285714286,0.991935483870968,0.944444444444444,0.991935483870968,0.966523194643711,0.933078393881453,0.001993656158447,0.0,0.001993656158447,0
IKettle2,0,5,DT,0.928571428571429,0.896825396825397,0.791666666666667,0.896825396825397,0.832615973218556,0.666666666666667,0.001993894577026,0.0,0.001993894577026,0
IKettle2,0,6,DT,1.0,1.0,1.0,1.0,1.0,1.0,0.002015352249146,0.001004695892334,0.003020048141479,0
IKettle2,0,7,DT,0.985714285714286,0.991525423728814,0.958333333333333,0.991525423728814,0.973987365291713,0.947994056463596,0.001994609832764,0.0,0.001994609832764,0
IKettle2,0,8,DT,1.0,1.0,1.0,1.0,1.0,1.0,0.001994132995605,0.0,0.001994132995605,0
IKettle2,0,9,DT,0.985714285714286,0.964285714285714,0.991228070175439,0.964285714285714,0.97705670272042,0.954128440366973,0.001994371414185,0.0,0.001994371414185,0
IKettle2,0,10,DT,0.971428571428571,0.955357142857143,0.955357142857143,0.955357142857143,0.955357142857143,0.910714285714286,0.002325296401978,0.0,0.002325296401978,0
