Dataset,T,CV,ML_algorithm,Acc,b_Acc,Precision, Recall , F1-score, kappa ,tra-Time,test-Time,total-Time,Al-Time
WeMoInsightSwitch,0,1,DT,0.963333333333333,0.924627791563276,0.945239450361818,0.924627791563276,0.934522510367269,0.869068401840978,0.026713132858276,0.001058101654053,0.027771234512329,0
WeMoInsightSwitch,0,2,DT,0.955,0.921348078378606,0.910751982947675,0.921348078378606,0.915939787981465,0.831887426839899,0.030435800552368,0.0,0.030435800552368,0
WeMoInsightSwitch,0,3,DT,0.965,0.932745825602968,0.948773448773449,0.932745825602968,0.940502892220517,0.881019830028329,0.029397010803223,0.0,0.029397010803223,0
WeMoInsightSwitch,0,4,DT,0.966666666666667,0.931984475408793,0.939743949567132,0.931984475408793,0.935809654228004,0.871622055330894,0.031382322311401,0.0,0.031382322311401,0
WeMoInsightSwitch,0,5,DT,0.975,0.951858732535876,0.962081265508685,0.951858732535876,0.956871558709789,0.913746837384037,0.026485204696655,0.0,0.026485204696655,0
WeMoInsightSwitch,0,6,DT,0.97,0.931547619047619,0.954901960784314,0.931547619047619,0.942737163580836,0.885496183206107,0.027257442474365,0.0,0.027257442474365,0
WeMoInsightSwitch,0,7,DT,0.961666666666667,0.91874824586023,0.930486505681818,0.91874824586023,0.924490722755104,0.848988882080014,0.027179002761841,0.001002073287964,0.028181076049805,0
WeMoInsightSwitch,0,8,DT,0.976666666666667,0.951280498525131,0.965765438819331,0.951280498525131,0.958332506597353,0.916671626688888,0.029406070709229,0.001004934310913,0.030411005020142,0
WeMoInsightSwitch,0,9,DT,0.966666666666667,0.944,0.937042286794236,0.944,0.94047500942479,0.880952380952381,0.030296087265015,0.0,0.030296087265015,0
WeMoInsightSwitch,0,10,DT,0.966666666666667,0.944838176234349,0.938042803970223,0.944838176234349,0.941395948506574,0.882794186591655,0.025123119354248,0.00100302696228,0.026126146316528,0
