Dataset,T,CV,ML_algorithm,Acc,b_Acc,Precision, Recall , F1-score, kappa ,tra-Time,test-Time,total-Time,Al-Time
EdnetCam,0,1,DT,0.95959595959596,0.925451807228916,0.925451807228916,0.925451807228916,0.925451807228916,0.850903614457831,0.00634765625,0.0,0.00634765625,0
EdnetCam,0,2,DT,0.97979797979798,0.95407537248028,0.975757575757576,0.95407537248028,0.964490674318508,0.928994082840237,0.004172563552856,0.0,0.004172563552856,0
EdnetCam,0,3,DT,0.954545454545455,0.949246771879484,0.90396710208031,0.949246771879484,0.92442427583867,0.849008642602949,0.004328012466431,0.0,0.004328012466431,0
EdnetCam,0,4,DT,0.984848484848485,0.969135802469136,0.979579316389132,0.969135802469136,0.974257854821235,0.948517940717629,0.004029750823975,0.001084566116333,0.005114316940308,0
EdnetCam,0,5,DT,0.974747474747475,0.985207100591716,0.926470588235294,0.985207100591716,0.952809952809953,0.905732241477814,0.00398850440979,0.0,0.00398850440979,0
EdnetCam,0,6,DT,0.98989898989899,0.983024691358025,0.983024691358025,0.983024691358025,0.983024691358025,0.966049382716049,0.004296779632568,0.0,0.004296779632568,0
EdnetCam,0,7,DT,0.98989898989899,0.981818181818182,0.981818181818182,0.981818181818182,0.981818181818182,0.963636363636364,0.004570722579956,0.0,0.004570722579956,0
EdnetCam,0,8,DT,0.974747474747475,0.929068322981366,0.946022727272727,0.929068322981366,0.937321937321937,0.874651810584958,0.004374027252197,0.0,0.004374027252197,0
EdnetCam,0,9,DT,0.984848484848485,0.980890179003387,0.971835443037975,0.980890179003387,0.97628079702911,0.952563488260661,0.004987478256226,0.0,0.004987478256226,0
EdnetCam,0,10,DT,0.97979797979798,0.951515151515151,0.974888931813792,0.951515151515151,0.962725903614458,0.925465838509317,0.005982875823975,0.0,0.005982875823975,0
